5,1,"[0.7366682291030884, 0.7885279655456543, 1.5178936337179039e-05]","[0.6588777303695679, 0.7723239064216614, -0.012636679224669933]","[0.6026549935340881, 0.7088202238082886, -0.006450484041124582]","[0.5875275135040283, 0.6299168467521667, -0.007877913303673267]","[0.6030371785163879, 0.5760008692741394, -0.0031180023215711117]","[0.6477228403091431, 0.6113145351409912, 0.08257502317428589]","[0.6326107382774353, 0.5423439741134644, 0.03152288496494293]","[0.6397222876548767, 0.5992633104324341, -0.010091988369822502]","[0.6531462073326111, 0.6455645561218262, -0.017572958022356033]","[0.6830999255180359, 0.5988895893096924, 0.07199645042419434]","[0.6680318713188171, 0.532933235168457, 0.006839190609753132]","[0.6798045635223389, 0.6167696714401245, -0.02324960008263588]","[0.695949137210846, 0.6634365320205688, -0.01115071028470993]","[0.7238066792488098, 0.5930860638618469, 0.047689907252788544]","[0.7089906334877014, 0.5277972221374512, -0.014740394428372383]","[0.7173606157302856, 0.6148940324783325, -0.03452083840966225]","[0.730499804019928, 0.6686959266662598, -0.016972597688436508]","[0.7718550562858582, 0.5938655734062195, 0.023103386163711548]","[0.7518041729927063, 0.5346774458885193, -0.007633960340172052]","[0.7477226853370667, 0.5899319648742676, -0.0096695302054286]","[0.7559961080551147, 0.6381915807723999, 0.010143503546714783]"
5,0,"[0.24522966146469116, 0.6931999921798706, -0.00012604458606801927]","[0.3225204348564148, 0.671187162399292, -0.04012070223689079]","[0.387785941362381, 0.5954300165176392, -0.08074597269296646]","[0.3787137269973755, 0.5029999017715454, -0.12428736686706543]","[0.316670298576355, 0.4880327582359314, -0.15310172736644745]","[0.35335028171539307, 0.4876057505607605, 0.008419984951615334]","[0.37852320075035095, 0.4104350805282593, -0.06098426133394241]","[0.36519306898117065, 0.488561749458313, -0.06574354320764542]","[0.3521316349506378, 0.5234297513961792, -0.0329449400305748]","[0.3132900893688202, 0.47098568081855774, 0.0013480782508850098]","[0.33753663301467896, 0.39777058362960815, -0.08596208691596985]","[0.32720574736595154, 0.4900466799736023, -0.08803834766149521]","[0.31179067492485046, 0.5217577219009399, -0.04846109449863434]","[0.2685633599758148, 0.4677463173866272, -0.01926352269947529]","[0.2908440828323364, 0.40168678760528564, -0.09828362613916397]","[0.2884780764579773, 0.4967491328716278, -0.09779027849435806]","[0.2720297574996948, 0.5329210162162781, -0.06757177412509918]","[0.21600252389907837, 0.4763197898864746, -0.04225275665521622]","[0.24479533731937408, 0.41606244444847107, -0.08096226304769516]","[0.2510574758052826, 0.48058557510375977, -0.08500871807336807]","[0.2374177873134613, 0.5195738673210144, -0.07270540297031403]"
5,0,"[0.32984447479248047, 0.7720996141433716, -0.00014318173634819686]","[0.41478124260902405, 0.7963494658470154, -0.008175614289939404]","[0.4965774714946747, 0.7649165391921997, -0.027102848514914513]","[0.5281087756156921, 0.6882017850875854, -0.06073747202754021]","[0.4802822470664978, 0.6398425102233887, -0.07828200608491898]","[0.4935550093650818, 0.639665424823761, 0.07383523881435394]","[0.5377629995346069, 0.6025607585906982, 0.01843297854065895]","[0.5055071115493774, 0.6655059456825256, 0.00820770114660263]","[0.4787163734436035, 0.6839677095413208, 0.03401579335331917]","[0.46677297353744507, 0.6071922779083252, 0.05843447521328926]","[0.5139201283454895, 0.5716688632965088, -0.011768044903874397]","[0.47668811678886414, 0.6454294323921204, -0.024013448506593704]","[0.4479435682296753, 0.65909343957901, 0.007065261714160442]","[0.43239039182662964, 0.5785004496574402, 0.03130631521344185]","[0.48220357298851013, 0.551388144493103, -0.028569264337420464]","[0.4456040561199188, 0.6250159740447998, -0.034107696264982224]","[0.4099787771701813, 0.6421967148780823, -0.009893176145851612]","[0.3901742696762085, 0.5512192249298096, 0.0027643723879009485]","[0.44690269231796265, 0.5296075940132141, -0.018131794407963753]","[0.43289223313331604, 0.5837212204933167, -0.0218777097761631]","[0.39973026514053345, 0.6055569052696228, -0.010918417014181614]"
5,0,"[0.3385792374610901, 0.6615485548973083, -9.45589563343674e-05]","[0.37817877531051636, 0.7458052039146423, -0.01697760634124279]","[0.44982773065567017, 0.7912030816078186, -0.03856976330280304]","[0.5102196931838989, 0.7561416625976562, -0.06954607367515564]","[0.5037055611610413, 0.6762470602989197, -0.08769281953573227]","[0.4963284730911255, 0.7090277075767517, 0.07055354118347168]","[0.5492404103279114, 0.7207186818122864, 0.009432120248675346]","[0.49764329195022583, 0.7331035137176514, -0.003228264395147562]","[0.4730789065361023, 0.7240266799926758, 0.023521656170487404]","[0.49629271030426025, 0.6625264883041382, 0.05862712487578392]","[0.5515164732933044, 0.6749550104141235, -0.012560460716485977]","[0.48790210485458374, 0.6937907338142395, -0.017488596960902214]","[0.4608655273914337, 0.6784738302230835, 0.024864858016371727]","[0.48557817935943604, 0.6133102774620056, 0.03252299129962921]","[0.543060839176178, 0.6260508894920349, -0.03804395720362663]","[0.4779561161994934, 0.6545418500900269, -0.046464867889881134]","[0.44613492488861084, 0.6385330557823181, -0.015996521338820457]","[0.46680811047554016, 0.5591045618057251, 0.006841269787400961]","[0.5180583000183105, 0.5867751836776733, -0.02477884478867054]","[0.47746536135673523, 0.6151211261749268, -0.030381131917238235]","[0.44539642333984375, 0.601852297782898, -0.015913452953100204]"
5,0,"[0.15650774538516998, 0.5869067907333374, -8.815080218482763e-05]","[0.22262921929359436, 0.5375125408172607, -0.03991047292947769]","[0.25968968868255615, 0.4413534700870514, -0.07126256078481674]","[0.22137236595153809, 0.3637833297252655, -0.10291797667741776]","[0.15925729274749756, 0.37290501594543457, -0.11881931126117706]","[0.20595598220825195, 0.3774941861629486, 0.0178335290402174]","[0.20794697105884552, 0.2910982668399811, -0.046343185007572174]","[0.21210509538650513, 0.364178329706192, -0.05174419656395912]","[0.20966187119483948, 0.399924635887146, -0.021080421283841133]","[0.16212034225463867, 0.375872939825058, 0.01181465107947588]","[0.1649777591228485, 0.2892240285873413, -0.07484899461269379]","[0.1756792962551117, 0.375540167093277, -0.08115897327661514]","[0.1702125072479248, 0.41158783435821533, -0.047309309244155884]","[0.11771760880947113, 0.3893284499645233, -0.0074071637354791164]","[0.11936752498149872, 0.30529576539993286, -0.08819714188575745]","[0.1403556764125824, 0.39432352781295776, -0.09001757204532623]","[0.13607773184776306, 0.43770283460617065, -0.061740558594465256]","[0.0679977536201477, 0.4151800870895386, -0.029821623116731644]","[0.07774379104375839, 0.3397383689880371, -0.07313694804906845]","[0.10057342052459717, 0.3956683278083801, -0.08095647394657135]","[0.09966114163398743, 0.4397135376930237, -0.06974628567695618]"
5,0,"[0.18451574444770813, 0.5948168039321899, -0.00011155359970871359]","[0.1306026130914688, 0.5224766135215759, 0.08068369328975677]","[0.11862177401781082, 0.44513386487960815, 0.0919593945145607]","[0.14016443490982056, 0.3866766691207886, 0.10062077641487122]","[0.16836625337600708, 0.3702985644340515, 0.11255120486021042]","[0.10374245047569275, 0.3701396882534027, -0.013673515990376472]","[0.173099547624588, 0.3073884844779968, 0.06530226022005081]","[0.18473897874355316, 0.3429545760154724, 0.12503597140312195]","[0.17071489989757538, 0.3683115839958191, 0.14565888047218323]","[0.14909771084785461, 0.3744962513446808, -0.044752269983291626]","[0.21967539191246033, 0.31712597608566284, 0.039841558784246445]","[0.22744005918502808, 0.3607279658317566, 0.09462527930736542]","[0.21279925107955933, 0.38913416862487793, 0.1010683923959732]","[0.2001660317182541, 0.39548319578170776, -0.06097166985273361]","[0.2605494260787964, 0.33811795711517334, 0.03299736604094505]","[0.2637486159801483, 0.38366469740867615, 0.0758829265832901]","[0.24609100818634033, 0.41016891598701477, 0.06883750110864639]","[0.2509978711605072, 0.42529648542404175, -0.0730903297662735]","[0.2943437397480011, 0.3793623745441437, -0.0007427760283462703]","[0.29192250967025757, 0.41840827465057373, 0.027827512472867966]","[0.2743922770023346, 0.4431203603744507, 0.023636646568775177]"
5,0,"[0.16713610291481018, 0.6212339997291565, -0.00012173077266197652]","[0.1025957316160202, 0.550663948059082, 0.10533591359853745]","[0.08636576682329178, 0.47240036725997925, 0.13829895853996277]","[0.1048758402466774, 0.41077473759651184, 0.15854576230049133]","[0.13715794682502747, 0.38271579146385193, 0.18549785017967224]","[0.07828293740749359, 0.38114166259765625, 0.034071747213602066]","[0.13553902506828308, 0.2704154849052429, 0.09671878069639206]","[0.1692722588777542, 0.29401087760925293, 0.1583721935749054]","[0.17208155989646912, 0.33209457993507385, 0.19724616408348083]","[0.12068390846252441, 0.37965482473373413, -0.007816766388714314]","[0.18423309922218323, 0.2646562457084656, 0.05537038668990135]","[0.21481537818908691, 0.30327028036117554, 0.1335393786430359]","[0.2111579328775406, 0.3465418815612793, 0.1794799566268921]","[0.17099323868751526, 0.3978569507598877, -0.0403454564511776]","[0.22956964373588562, 0.2789609730243683, 0.02621697448194027]","[0.25463563203811646, 0.32251644134521484, 0.09170519560575485]","[0.2491486370563507, 0.3685430884361267, 0.12223873287439346]","[0.2266765534877777, 0.4298832416534424, -0.06350463628768921]","[0.2759423851966858, 0.34699738025665283, -0.002193330554291606]","[0.285167932510376, 0.3822953402996063, 0.046353574842214584]","[0.27257388830184937, 0.42095187306404114, 0.07095693796873093]"
5,0,"[0.2155006229877472, 0.639208972454071, 2.335749195481185e-05]","[0.2886849343776703, 0.6048751473426819, -0.012211463414132595]","[0.3400382101535797, 0.5204777717590332, -0.026674728840589523]","[0.35483071208000183, 0.43499788641929626, -0.0533214770257473]","[0.3233267366886139, 0.3901626765727997, -0.0688411071896553]","[0.2700532376766205, 0.4084477424621582, 0.06501442193984985]","[0.27913138270378113, 0.3112616539001465, 0.014158113859593868]","[0.2963280975818634, 0.3565235435962677, -0.031261518597602844]","[0.2969275116920471, 0.40974941849708557, -0.04293646290898323]","[0.2333572506904602, 0.40075042843818665, 0.04506972059607506]","[0.24488918483257294, 0.29553043842315674, -0.011796955950558186]","[0.265927791595459, 0.361088365316391, -0.04743179678916931]","[0.26006457209587097, 0.41931334137916565, -0.046280257403850555]","[0.19043242931365967, 0.40768933296203613, 0.014938403852283955]","[0.19976936280727386, 0.29867708683013916, -0.033845894038677216]","[0.22682830691337585, 0.36908993124961853, -0.054093968123197556]","[0.22613611817359924, 0.43611517548561096, -0.04579382762312889]","[0.13918867707252502, 0.4268127679824829, -0.020528733730316162]","[0.14943526685237885, 0.33819758892059326, -0.05221131443977356]","[0.1779043972492218, 0.38023611903190613, -0.06671023368835449]","[0.18520931899547577, 0.43784087896347046, -0.06633218377828598]"
5,0,"[0.21093808114528656, 0.6414512991905212, -4.318838909966871e-05]","[0.29011040925979614, 0.614606499671936, -0.0306590236723423]","[0.3496892750263214, 0.5320205688476562, -0.047259457409381866]","[0.36417752504348755, 0.44553011655807495, -0.06650830805301666]","[0.3407334089279175, 0.39207106828689575, -0.0733315572142601]","[0.27827975153923035, 0.3874269723892212, 0.03646247461438179]","[0.289375901222229, 0.29817482829093933, 0.0036725106183439493]","[0.3049428164958954, 0.2865489423274994, -0.05417356267571449]","[0.3129540681838989, 0.3194615840911865, -0.08869336545467377]","[0.22511237859725952, 0.37208467721939087, 0.030388470739126205]","[0.22474384307861328, 0.26212865114212036, -0.0074462685734033585]","[0.2452690452337265, 0.25679436326026917, -0.06737477332353592]","[0.25747787952423096, 0.3102880120277405, -0.09883782267570496]","[0.17622104287147522, 0.3778108060359955, 0.016616573557257652]","[0.16912758350372314, 0.2782250642776489, -0.013920720666646957]","[0.18560633063316345, 0.2737080454826355, -0.06713047623634338]","[0.19947165250778198, 0.31970176100730896, -0.09805915504693985]","[0.1266845464706421, 0.4026470184326172, -0.0033392393961548805]","[0.11028751730918884, 0.3292282819747925, -0.02641654573380947]","[0.12025405466556549, 0.30548325181007385, -0.059035319834947586]","[0.13509121537208557, 0.32165151834487915, -0.0815662145614624]"
5,0,"[0.2131681740283966, 0.6538791656494141, -1.4508547792502213e-05]","[0.29110151529312134, 0.6476562023162842, -0.03560058772563934]","[0.3618023693561554, 0.5837602615356445, -0.06152807176113129]","[0.39200910925865173, 0.5094175338745117, -0.08927694708108902]","[0.37657296657562256, 0.45884090662002563, -0.10533967614173889]","[0.3166136145591736, 0.44208547472953796, 0.00899659376591444]","[0.34676939249038696, 0.35203683376312256, -0.048399798572063446]","[0.3526040017604828, 0.39924538135528564, -0.09816090762615204]","[0.3434412181377411, 0.4545499086380005, -0.11822257936000824]","[0.2739371359348297, 0.4181586503982544, 0.00024702661903575063]","[0.3023589849472046, 0.3135964870452881, -0.06825820356607437]","[0.30821454524993896, 0.3785679340362549, -0.11419976502656937]","[0.29453200101852417, 0.44296690821647644, -0.12220510840415955]","[0.22716164588928223, 0.40698426961898804, -0.016554230824112892]","[0.2503603994846344, 0.3015628457069397, -0.06779428571462631]","[0.2607783079147339, 0.36523985862731934, -0.09203071892261505]","[0.25273653864860535, 0.4340394139289856, -0.09300412237644196]","[0.17339417338371277, 0.40780994296073914, -0.04039962589740753]","[0.18732285499572754, 0.3193734586238861, -0.07128579169511795]","[0.20650383830070496, 0.3512822985649109, -0.08681950718164444]","[0.21075347065925598, 0.40707868337631226, -0.08825763314962387]"
